accuracy_delta,example_id,head,js_damage,layer,margin_delta,mode,model_depth,model_seed,predicate,required_path,stage,status
-1,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0,0.6715381145477295,0,-12.981517314910889,zero,6,37,isAncestor,4,s1,
-1,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,1,0.29557275772094727,0,-9.360246658325195,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2,3.448727511567995e-06,0,0.23170852661132812,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,3,1.2867552868556231e-05,0,-0.6347074508666992,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0,2.387498625466833e-07,1,-0.0780487060546875,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,1,6.546656550199259e-08,1,-0.03527355194091797,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2,3.2330945032299496e-08,1,0.019606590270996094,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,3,2.4576358555350453e-05,1,-0.6633024215698242,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0,4.747824277728796e-06,2,0.48877620697021484,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,1,2.0644824871851597e-07,2,0.08332252502441406,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2,3.6575256672222167e-06,2,0.42360687255859375,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,3,6.776731424906757e-07,2,0.1057577133178711,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0,3.5753082556766458e-06,3,0.38781261444091797,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,1,3.403187292860821e-06,3,0.4418344497680664,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2,1.8376231309957802e-06,3,0.2729148864746094,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,3,6.8096568384135026e-09,3,-0.006585121154785156,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0,4.334856384957675e-06,4,0.4716682434082031,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,1,3.9763499444234185e-06,4,0.4469118118286133,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2,1.0453345566929784e-06,4,0.1624460220336914,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,3,1.1447505130490754e-06,4,0.1991872787475586,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,0,4.003138656116789e-07,5,0.09152412414550781,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,1,1.1131623978144489e-07,5,-0.057796478271484375,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,2,1.4354600352817215e-06,5,0.2804594039916992,zero,6,37,isAncestor,4,s1,
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,3,2.693904207262676e-06,5,0.37724971771240234,zero,6,37,isAncestor,4,s1,
-1,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,0.6842024326324463,0,-15.81058406829834,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,0.04593397676944733,0,-9.267949104309082,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,7.978162557265023e-07,0,-0.16295242309570312,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,1.8760092643788084e-06,0,1.1350212097167969,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,7.215774644464545e-08,1,0.12602615356445312,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,4.130640718358336e-08,1,-0.10515403747558594,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,3.5135508369421586e-07,1,-0.3366575241088867,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,1.5619334590155631e-06,1,-0.40532779693603516,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,6.470905873356969e-07,2,0.4835224151611328,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,3.386485332157463e-07,2,0.4009113311767578,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,1.4468466815742431e-06,2,0.9704389572143555,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,2.5696124339447124e-07,2,0.348602294921875,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,1.2563521067932015e-06,3,0.8873910903930664,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,5.151723598828539e-07,3,0.4417152404785156,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,6.825698619650211e-07,3,0.5957860946655273,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,9.473396289649827e-09,3,0.01683330535888672,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,1.0186377039644867e-06,4,0.7888479232788086,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,1.1200161225133343e-06,4,0.7492284774780273,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,9.806410616874928e-07,4,0.718292236328125,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,1.0898295386141399e-06,4,0.8545999526977539,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,5.382830750022549e-07,5,0.5326709747314453,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,3.818064442384639e-07,5,0.4582796096801758,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,3.7842653455300024e-08,5,0.08423614501953125,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,3.1415072498930385e-07,5,0.3758525848388672,zero,6,37,isAncestor,3,s1,
-1,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,0.6767948865890503,0,-13.865686416625977,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,0.018548697233200073,0,-7.065521240234375,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.142524979513837e-06,0,0.4463768005371094,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,1.0647063390933909e-06,0,-0.37193870544433594,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,2.7289168258448626e-08,1,-0.0024318695068359375,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,1.421867636963725e-07,1,-0.14590072631835938,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,2.507240424165502e-07,1,-0.19107627868652344,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,1.0609001037664711e-06,1,-0.30898189544677734,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,2.4167434276023414e-06,2,0.74725341796875,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,7.742330581095302e-07,2,0.3911781311035156,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,3.9124811337387655e-06,2,1.0295963287353516,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,5.670037808158668e-07,2,0.32808685302734375,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,1.5440436982316896e-06,3,0.5767059326171875,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,5.469171355798608e-07,3,0.3163490295410156,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.4330444173538126e-06,3,0.5509071350097656,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,1.2070628940819006e-09,3,0.0041980743408203125,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,2.192859028582461e-06,4,0.7126617431640625,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,1.8262148842040915e-06,4,0.6322765350341797,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.8810428628057707e-06,4,0.64593505859375,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,2.1519267647818197e-06,4,0.7074775695800781,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,9.954237611964345e-07,5,0.44906044006347656,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,9.58685177465668e-07,5,0.4426460266113281,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.670315441515413e-08,5,0.042018890380859375,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,5.139136192156002e-07,5,0.30925750732421875,zero,6,37,isAncestor,3,s1,
-1,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,0.5758264064788818,0,-9.115124702453613,zero,6,37,isAncestor,3,s1,
-1,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,0.3100828528404236,0,-9.478824615478516,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,1.8316541172680445e-06,0,0.3380870819091797,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,2.575368398538558e-07,0,0.100311279296875,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,5.081426479591755e-08,1,-0.026187896728515625,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,3.603204277169425e-07,1,0.14376068115234375,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,1.1941438060603105e-07,1,0.08163261413574219,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,2.142264747817535e-06,1,-0.28917694091796875,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.928307938214857e-06,2,0.34769248962402344,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,7.853300303395372e-07,2,0.2126331329345703,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,1.6715257515897974e-06,2,0.3175525665283203,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,1.4737634046468884e-07,2,0.08522987365722656,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.5366422303486615e-06,3,0.3014793395996094,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,1.7898437363328412e-06,3,0.33573341369628906,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,3.813656803686172e-07,3,0.1399993896484375,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,3.680570443975739e-07,3,0.1446819305419922,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,3.0621322366641834e-06,4,0.4487457275390625,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,3.868788553518243e-06,4,0.5135173797607422,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,4.266657924745232e-07,4,0.14354515075683594,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,5.961628630757332e-07,4,0.1783733367919922,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.5072600945131853e-07,5,0.08256721496582031,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,1.1243082553846762e-07,5,-0.07346534729003906,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,1.3527887858799659e-06,5,0.2911243438720703,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,2.0710649550892413e-06,5,0.3642444610595703,zero,6,37,isAncestor,3,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.0509523892542347e-05,0,0.84765625,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,6.1117771110730246e-06,0,0.39028358459472656,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,6.83270045556128e-05,0,2.337771415710449,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,4.3589498091023415e-06,0,0.3035707473754883,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.024245259235613e-05,1,-0.5904445648193359,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,2.1438154362840578e-08,1,0.01796722412109375,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,5.241408871370368e-07,1,0.10706329345703125,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,8.524148142896593e-08,1,0.03142738342285156,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,8.523943506588694e-08,2,0.04360389709472656,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,4.0948316382127814e-07,2,0.07791519165039062,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,3.0689761842950247e-09,2,0.007061004638671875,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,2.7270630198472645e-09,2,0.007841110229492188,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,3.7304744182620198e-06,3,0.3284873962402344,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.184785105579067e-07,3,-0.05448341369628906,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.8240947358426638e-08,3,0.015359878540039062,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.7612364899832755e-09,3,-0.0026988983154296875,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,4.700552835856797e-09,4,0.01071929931640625,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,9.097902875510044e-08,4,0.048885345458984375,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.752299224084709e-07,4,0.07883453369140625,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.648377292440273e-07,4,0.060749053955078125,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.6009664705052273e-09,5,0.005889892578125,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,2.0984089132980444e-08,5,-0.02281951904296875,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,8.607662493886892e-08,5,0.0434112548828125,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.13839178084163e-08,5,-0.017045974731445312,role_matched_replace,6,37,isAncestor,1,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,4.827443262911402e-07,0,0.106689453125,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,4.0077748053590767e-07,0,0.06632232666015625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,2.049274553428404e-05,0,-0.5832481384277344,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,4.1944513213820755e-06,0,-0.16689586639404297,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,1.1447446013335139e-05,1,-0.44519996643066406,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,4.47588988095049e-09,1,-0.0015468597412109375,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,5.493639037013054e-06,1,-0.32500267028808594,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.5864111446717288e-07,1,0.0474700927734375,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,2.5470967557339463e-09,2,0.0074443817138671875,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,5.501206032931805e-07,2,-0.1037445068359375,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,3.883030785800656e-09,2,0.009403228759765625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,2.2563426682609133e-07,2,-0.07056427001953125,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,3.0202318157535046e-07,3,-0.08103561401367188,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,1.7402771845809184e-07,3,-0.06205558776855469,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,5.925016921537463e-09,3,0.009517669677734375,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.466887624701485e-07,3,-0.05492973327636719,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,3.0287310437415726e-09,4,0.008209228515625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,3.0916589821572416e-07,4,-0.08223152160644531,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,7.454991646227427e-08,4,-0.039310455322265625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.0417807061458007e-08,4,-0.013555526733398438,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,1.1034626368200406e-07,5,-0.04973793029785156,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,8.316874300362542e-09,5,0.013629913330078125,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,1.2580017028085422e-09,5,0.0022258758544921875,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,2.0488869267865084e-08,5,-0.021739959716796875,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,6.071730240364559e-06,0,0.5939865112304688,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,1.087727923732018e-06,0,-0.28643798828125,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,2.2410911697079428e-05,0,1.9214591979980469,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,4.873210491496138e-05,0,-1.171137809753418,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.5648405426181853e-06,1,0.3974437713623047,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,4.692888069257606e-06,1,0.49582481384277344,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,1.2074747246515471e-07,1,-0.09110260009765625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,8.547244760848116e-07,1,-0.1662921905517578,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,7.731102869001916e-09,2,0.014196395874023438,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,2.85361011265195e-07,2,0.15575027465820312,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,4.920184437651187e-08,2,-0.05594825744628906,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,3.372622359165689e-08,2,0.00069427490234375,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.423746536805993e-08,3,-0.045040130615234375,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,1.8903483578469604e-07,3,-0.11876296997070312,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,1.2707118912658188e-07,3,0.10774040222167969,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,6.88015688865562e-09,3,0.0202789306640625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.275584165545297e-09,4,0.005985260009765625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,1.8235186871606857e-07,4,0.10906219482421875,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,6.338609637168702e-09,4,-0.022003173828125,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,1.87060322787147e-09,4,0.0124664306640625,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.245286623292486e-09,5,-0.010137557983398438,role_matched_replace,6,37,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,2.2109247765911277e-09,5,-0.011430740356445312,role_matched_replace,6,37,isAncestor,8,s1,
