branching,correct,depth,distractors,example_id,failure,generated_action_tokens,machine,model_forwards,oracle_controller,prompt_tokens,result_type,run_id,shuffled,stage,termination_correct,tool_calls,tool_execution_is_model_reasoning,tool_strength,total_context_tokens
1,True,8,0,matched:K8:52,,34,M4,9,True,36,reference_oracle,matched:K8:52:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:53,,34,M4,9,True,36,reference_oracle,matched:K8:53:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:53,,34,M4,9,True,36,reference_oracle,matched:K8:53:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:53,,34,M4,9,True,36,reference_oracle,matched:K8:53:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:54,,34,M4,9,True,36,reference_oracle,matched:K8:54:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:54,,34,M4,9,True,36,reference_oracle,matched:K8:54:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:54,,34,M4,9,True,36,reference_oracle,matched:K8:54:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:55,,34,M4,9,True,36,reference_oracle,matched:K8:55:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:55,,34,M4,9,True,36,reference_oracle,matched:K8:55:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:55,,34,M4,9,True,36,reference_oracle,matched:K8:55:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:56,,34,M4,9,True,36,reference_oracle,matched:K8:56:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:56,,34,M4,9,True,36,reference_oracle,matched:K8:56:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:56,,34,M4,9,True,36,reference_oracle,matched:K8:56:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:57,,34,M4,9,True,36,reference_oracle,matched:K8:57:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:57,,34,M4,9,True,36,reference_oracle,matched:K8:57:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:57,,34,M4,9,True,36,reference_oracle,matched:K8:57:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:58,,34,M4,9,True,36,reference_oracle,matched:K8:58:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:58,,34,M4,9,True,36,reference_oracle,matched:K8:58:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:58,,34,M4,9,True,36,reference_oracle,matched:K8:58:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:59,,34,M4,9,True,36,reference_oracle,matched:K8:59:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:59,,34,M4,9,True,36,reference_oracle,matched:K8:59:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:59,,34,M4,9,True,36,reference_oracle,matched:K8:59:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:60,,34,M4,9,True,36,reference_oracle,matched:K8:60:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:60,,34,M4,9,True,36,reference_oracle,matched:K8:60:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:60,,34,M4,9,True,36,reference_oracle,matched:K8:60:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:61,,34,M4,9,True,36,reference_oracle,matched:K8:61:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:61,,34,M4,9,True,36,reference_oracle,matched:K8:61:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:61,,34,M4,9,True,36,reference_oracle,matched:K8:61:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:62,,34,M4,9,True,36,reference_oracle,matched:K8:62:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:62,,34,M4,9,True,36,reference_oracle,matched:K8:62:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:62,,34,M4,9,True,36,reference_oracle,matched:K8:62:T3,False,R2,True,8,False,T3,70
1,True,8,0,matched:K8:63,,34,M4,9,True,36,reference_oracle,matched:K8:63:T1,False,R2,True,8,False,T1,70
1,True,8,0,matched:K8:63,,34,M4,9,True,36,reference_oracle,matched:K8:63:T2,False,R2,True,8,False,T2,70
1,True,8,0,matched:K8:63,,34,M4,9,True,36,reference_oracle,matched:K8:63:T3,False,R2,True,8,False,T3,70
