condition,correct,example_id,margin,prediction,rank,seed,target
entailed,1,464,9.933094024658203,39,1,37,39
fact_mismatch,1,465,31.340612411499023,6,1,37,6
rule_lhs_mismatch,1,466,27.047252655029297,6,1,37,6
consequent_swap,1,467,8.241764068603516,61,1,37,61
entailed,1,468,10.241780281066895,64,1,37,64
fact_mismatch,1,469,27.167667388916016,6,1,37,6
rule_lhs_mismatch,1,470,24.02273178100586,6,1,37,6
consequent_swap,1,471,9.967180252075195,29,1,37,29
entailed,1,472,8.847949981689453,11,1,37,11
fact_mismatch,1,473,28.140201568603516,6,1,37,6
rule_lhs_mismatch,1,474,27.41143035888672,6,1,37,6
consequent_swap,1,475,10.1529541015625,28,1,37,28
entailed,1,476,10.240443229675293,64,1,37,64
fact_mismatch,1,477,27.694034576416016,6,1,37,6
rule_lhs_mismatch,1,478,25.248422622680664,6,1,37,6
consequent_swap,1,479,10.341343879699707,46,1,37,46
entailed,1,480,9.250504493713379,28,1,37,28
fact_mismatch,1,481,26.9063720703125,6,1,37,6
rule_lhs_mismatch,1,482,16.952316284179688,6,1,37,6
consequent_swap,1,483,9.385343551635742,16,1,37,16
entailed,1,484,9.269397735595703,47,1,37,47
fact_mismatch,1,485,23.264671325683594,6,1,37,6
rule_lhs_mismatch,1,486,24.46299171447754,6,1,37,6
consequent_swap,1,487,7.086879730224609,53,1,37,53
entailed,1,488,10.231837272644043,62,1,37,62
fact_mismatch,1,489,28.226829528808594,6,1,37,6
rule_lhs_mismatch,1,490,20.462196350097656,6,1,37,6
consequent_swap,1,491,9.552114486694336,49,1,37,49
entailed,1,492,12.860188484191895,11,1,37,11
fact_mismatch,1,493,25.905792236328125,6,1,37,6
rule_lhs_mismatch,1,494,29.126354217529297,6,1,37,6
consequent_swap,1,495,10.145575523376465,62,1,37,62
entailed,1,496,12.939447402954102,42,1,37,42
fact_mismatch,1,497,28.129257202148438,6,1,37,6
rule_lhs_mismatch,1,498,21.055065155029297,6,1,37,6
consequent_swap,1,499,8.679217338562012,39,1,37,39
entailed,1,500,10.582792282104492,63,1,37,63
fact_mismatch,1,501,28.263927459716797,6,1,37,6
rule_lhs_mismatch,1,502,27.94538116455078,6,1,37,6
consequent_swap,1,503,10.05431079864502,47,1,37,47
entailed,1,504,10.240636825561523,9,1,37,9
fact_mismatch,1,505,17.466278076171875,6,1,37,6
rule_lhs_mismatch,1,506,28.771099090576172,6,1,37,6
consequent_swap,1,507,8.93924331665039,51,1,37,51
entailed,1,508,11.093466758728027,47,1,37,47
fact_mismatch,1,509,28.10598373413086,6,1,37,6
rule_lhs_mismatch,1,510,30.51081085205078,6,1,37,6
consequent_swap,1,511,9.186361312866211,16,1,37,16
entailed,1,512,10.890677452087402,30,1,37,30
fact_mismatch,1,513,29.30556297302246,6,1,37,6
rule_lhs_mismatch,1,514,22.24583625793457,6,1,37,6
consequent_swap,1,515,8.032292366027832,14,1,37,14
entailed,1,516,10.248382568359375,18,1,37,18
fact_mismatch,1,517,29.41314697265625,6,1,37,6
rule_lhs_mismatch,1,518,25.869247436523438,6,1,37,6
consequent_swap,1,519,8.241317749023438,14,1,37,14
entailed,1,520,10.673124313354492,59,1,37,59
fact_mismatch,1,521,27.141965866088867,6,1,37,6
rule_lhs_mismatch,1,522,26.39978790283203,6,1,37,6
consequent_swap,1,523,9.298751831054688,31,1,37,31
entailed,1,524,11.163119316101074,22,1,37,22
fact_mismatch,1,525,27.434707641601562,6,1,37,6
rule_lhs_mismatch,1,526,24.17086410522461,6,1,37,6
consequent_swap,1,527,11.48891830444336,27,1,37,27
entailed,1,528,10.11425495147705,20,1,37,20
fact_mismatch,1,529,26.46280860900879,6,1,37,6
rule_lhs_mismatch,1,530,25.302108764648438,6,1,37,6
consequent_swap,1,531,9.22930908203125,68,1,37,68
entailed,1,532,6.543374061584473,35,1,37,35
fact_mismatch,1,533,24.179279327392578,6,1,37,6
rule_lhs_mismatch,1,534,28.932117462158203,6,1,37,6
consequent_swap,1,535,10.576215744018555,8,1,37,8
entailed,0,536,-0.06839370727539062,6,2,37,61
fact_mismatch,1,537,20.669727325439453,6,1,37,6
rule_lhs_mismatch,1,538,28.16204261779785,6,1,37,6
consequent_swap,1,539,9.607904434204102,63,1,37,63
entailed,1,540,9.990058898925781,46,1,37,46
fact_mismatch,1,541,30.064781188964844,6,1,37,6
rule_lhs_mismatch,1,542,27.61326026916504,6,1,37,6
consequent_swap,1,543,8.731988906860352,70,1,37,70
entailed,1,544,4.837848663330078,58,1,37,58
fact_mismatch,1,545,19.375452041625977,6,1,37,6
rule_lhs_mismatch,1,546,27.756359100341797,6,1,37,6
consequent_swap,1,547,6.882752418518066,17,1,37,17
entailed,1,548,13.647346496582031,36,1,37,36
fact_mismatch,1,549,30.343374252319336,6,1,37,6
rule_lhs_mismatch,1,550,20.406578063964844,6,1,37,6
consequent_swap,1,551,7.954506874084473,55,1,37,55
entailed,1,552,14.032072067260742,9,1,37,9
fact_mismatch,1,553,29.33938980102539,6,1,37,6
rule_lhs_mismatch,1,554,24.533161163330078,6,1,37,6
consequent_swap,1,555,8.738801956176758,18,1,37,18
entailed,1,556,5.51275634765625,36,1,37,36
fact_mismatch,1,557,23.276981353759766,6,1,37,6
rule_lhs_mismatch,1,558,22.818950653076172,6,1,37,6
consequent_swap,1,559,10.408987998962402,61,1,37,61
entailed,1,560,8.731988906860352,70,1,37,70
fact_mismatch,1,561,28.231464385986328,6,1,37,6
rule_lhs_mismatch,1,562,21.926715850830078,6,1,37,6
consequent_swap,1,563,9.547197341918945,61,1,37,61
entailed,1,564,9.525188446044922,55,1,37,55
fact_mismatch,1,565,25.921340942382812,6,1,37,6
rule_lhs_mismatch,1,566,29.10927963256836,6,1,37,6
consequent_swap,1,567,10.679646492004395,47,1,37,47
entailed,1,568,10.871644973754883,34,1,37,34
fact_mismatch,1,569,29.102733612060547,6,1,37,6
rule_lhs_mismatch,1,570,26.30547523498535,6,1,37,6
consequent_swap,1,571,10.920171737670898,63,1,37,63
entailed,1,572,9.511758804321289,26,1,37,26
fact_mismatch,1,573,27.93017578125,6,1,37,6
rule_lhs_mismatch,1,574,26.940662384033203,6,1,37,6
consequent_swap,1,575,10.427200317382812,16,1,37,16
entailed,1,576,10.231837272644043,62,1,37,62
fact_mismatch,1,577,22.535526275634766,6,1,37,6
rule_lhs_mismatch,1,578,28.322996139526367,6,1,37,6
consequent_swap,1,579,8.58607292175293,31,1,37,31
entailed,1,580,8.723440170288086,25,1,37,25
fact_mismatch,0,581,-5.94508171081543,12,2,37,6
rule_lhs_mismatch,1,582,19.38349151611328,6,1,37,6
consequent_swap,1,583,5.178815841674805,38,1,37,38
entailed,1,584,9.523716926574707,47,1,37,47
fact_mismatch,1,585,28.29712677001953,6,1,37,6
rule_lhs_mismatch,1,586,27.60814094543457,6,1,37,6
consequent_swap,1,587,9.350337028503418,65,1,37,65
entailed,1,588,10.634281158447266,21,1,37,21
fact_mismatch,1,589,29.16897964477539,6,1,37,6
rule_lhs_mismatch,1,590,23.725242614746094,6,1,37,6
consequent_swap,1,591,13.009355545043945,69,1,37,69
entailed,1,592,9.712081909179688,60,1,37,60
fact_mismatch,1,593,30.16202163696289,6,1,37,6
rule_lhs_mismatch,1,594,28.589336395263672,6,1,37,6
consequent_swap,1,595,8.614217758178711,49,1,37,49
entailed,1,596,8.621606826782227,11,1,37,11
fact_mismatch,1,597,23.456501007080078,6,1,37,6
rule_lhs_mismatch,1,598,28.589336395263672,6,1,37,6
consequent_swap,1,599,4.169528961181641,61,1,37,61
entailed,1,600,8.00796127319336,38,1,37,38
fact_mismatch,1,601,29.609180450439453,6,1,37,6
rule_lhs_mismatch,1,602,25.22739028930664,6,1,37,6
consequent_swap,1,603,9.846261024475098,61,1,37,61
entailed,1,604,10.458078384399414,45,1,37,45
fact_mismatch,1,605,24.255138397216797,6,1,37,6
rule_lhs_mismatch,1,606,29.686695098876953,6,1,37,6
consequent_swap,1,607,9.677127838134766,61,1,37,61
entailed,1,608,11.545166015625,52,1,37,52
fact_mismatch,1,609,31.877918243408203,6,1,37,6
rule_lhs_mismatch,1,610,21.711872100830078,6,1,37,6
consequent_swap,1,611,10.067400932312012,62,1,37,62
entailed,1,612,8.668519020080566,10,1,37,10
fact_mismatch,1,613,27.347904205322266,6,1,37,6
rule_lhs_mismatch,1,614,30.28539276123047,6,1,37,6
consequent_swap,1,615,6.293404579162598,38,1,37,38
entailed,1,616,9.500144958496094,48,1,37,48
fact_mismatch,1,617,24.38822364807129,6,1,37,6
rule_lhs_mismatch,1,618,26.610660552978516,6,1,37,6
consequent_swap,1,619,8.94796085357666,13,1,37,13
entailed,1,620,9.330360412597656,18,1,37,18
fact_mismatch,1,621,24.10872459411621,6,1,37,6
rule_lhs_mismatch,1,622,27.431123733520508,6,1,37,6
consequent_swap,1,623,11.42947006225586,40,1,37,40
entailed,1,624,5.691753387451172,55,1,37,55
fact_mismatch,1,625,27.941444396972656,6,1,37,6
rule_lhs_mismatch,1,626,22.736774444580078,6,1,37,6
consequent_swap,1,627,10.241780281066895,64,1,37,64
entailed,1,628,10.86955738067627,36,1,37,36
fact_mismatch,1,629,24.33083724975586,6,1,37,6
rule_lhs_mismatch,1,630,23.752010345458984,6,1,37,6
consequent_swap,1,631,11.982439041137695,63,1,37,63
entailed,1,632,13.25511646270752,21,1,37,21
fact_mismatch,1,633,26.634706497192383,6,1,37,6
rule_lhs_mismatch,1,634,28.02699851989746,6,1,37,6
consequent_swap,1,635,11.03287124633789,8,1,37,8
entailed,1,636,9.298751831054688,31,1,37,31
fact_mismatch,1,637,28.867874145507812,6,1,37,6
rule_lhs_mismatch,1,638,26.978364944458008,6,1,37,6
consequent_swap,1,639,8.241764068603516,61,1,37,61
entailed,1,640,10.724647521972656,41,1,37,41
fact_mismatch,1,641,25.362838745117188,6,1,37,6
rule_lhs_mismatch,1,642,30.424659729003906,6,1,37,6
consequent_swap,1,643,13.804076194763184,33,1,37,33
entailed,1,644,9.10116195678711,35,1,37,35
fact_mismatch,1,645,27.700424194335938,6,1,37,6
rule_lhs_mismatch,1,646,25.8293514251709,6,1,37,6
consequent_swap,1,647,10.549822807312012,56,1,37,56
entailed,1,648,13.364018440246582,9,1,37,9
fact_mismatch,1,649,27.00594711303711,6,1,37,6
rule_lhs_mismatch,1,650,24.773439407348633,6,1,37,6
consequent_swap,1,651,11.771764755249023,58,1,37,58
entailed,1,652,11.619181632995605,51,1,37,51
fact_mismatch,1,653,28.526145935058594,6,1,37,6
rule_lhs_mismatch,1,654,28.057809829711914,6,1,37,6
consequent_swap,1,655,7.850654602050781,25,1,37,25
entailed,1,656,10.038928985595703,60,1,37,60
fact_mismatch,1,657,23.30377769470215,6,1,37,6
rule_lhs_mismatch,1,658,25.88845443725586,6,1,37,6
consequent_swap,1,659,8.723440170288086,25,1,37,25
entailed,1,660,8.314159393310547,42,1,37,42
fact_mismatch,1,661,28.08460235595703,6,1,37,6
rule_lhs_mismatch,1,662,21.16936492919922,6,1,37,6
consequent_swap,1,663,6.437009811401367,52,1,37,52
entailed,1,664,10.095343589782715,24,1,37,24
fact_mismatch,1,665,24.56082534790039,6,1,37,6
rule_lhs_mismatch,1,666,27.843860626220703,6,1,37,6
consequent_swap,1,667,9.477334022521973,10,1,37,10
entailed,1,668,7.4210405349731445,61,1,37,61
fact_mismatch,1,669,26.25361442565918,6,1,37,6
rule_lhs_mismatch,1,670,28.728662490844727,6,1,37,6
consequent_swap,1,671,9.983396530151367,7,1,37,7
entailed,1,672,10.963661193847656,19,1,37,19
fact_mismatch,1,673,24.47293472290039,6,1,37,6
rule_lhs_mismatch,1,674,19.442413330078125,6,1,37,6
consequent_swap,1,675,12.656052589416504,56,1,37,56
entailed,1,676,12.032454490661621,33,1,37,33
fact_mismatch,1,677,25.321544647216797,6,1,37,6
rule_lhs_mismatch,1,678,28.870033264160156,6,1,37,6
consequent_swap,1,679,8.724925994873047,48,1,37,48
entailed,1,680,11.794572830200195,52,1,37,52
fact_mismatch,1,681,29.63204574584961,6,1,37,6
rule_lhs_mismatch,1,682,20.391708374023438,6,1,37,6
consequent_swap,1,683,6.576360702514648,68,1,37,68
entailed,1,684,9.07022762298584,55,1,37,55
fact_mismatch,1,685,28.60974884033203,6,1,37,6
rule_lhs_mismatch,1,686,28.457775115966797,6,1,37,6
consequent_swap,1,687,10.507440567016602,42,1,37,42
entailed,1,688,10.313943862915039,64,1,37,64
fact_mismatch,1,689,23.682003021240234,6,1,37,6
rule_lhs_mismatch,1,690,26.279796600341797,6,1,37,6
consequent_swap,1,691,8.505475997924805,65,1,37,65
entailed,1,692,10.498031616210938,42,1,37,42
fact_mismatch,1,693,22.893341064453125,6,1,37,6
rule_lhs_mismatch,1,694,27.614261627197266,6,1,37,6
consequent_swap,1,695,11.382226943969727,19,1,37,19
entailed,1,696,10.390336990356445,49,1,37,49
fact_mismatch,1,697,28.718048095703125,6,1,37,6
rule_lhs_mismatch,1,698,21.6291561126709,6,1,37,6
consequent_swap,1,699,8.548187255859375,59,1,37,59
entailed,1,700,7.869030952453613,43,1,37,43
fact_mismatch,1,701,21.722984313964844,6,1,37,6
rule_lhs_mismatch,1,702,24.44492530822754,6,1,37,6
consequent_swap,1,703,11.791537284851074,58,1,37,58
entailed,1,704,10.50621509552002,63,1,37,63
fact_mismatch,1,705,23.76134490966797,6,1,37,6
rule_lhs_mismatch,1,706,27.20163917541504,6,1,37,6
consequent_swap,1,707,8.480542182922363,20,1,37,20
entailed,1,708,12.006633758544922,11,1,37,11
fact_mismatch,1,709,28.52338981628418,6,1,37,6
rule_lhs_mismatch,1,710,26.984027862548828,6,1,37,6
consequent_swap,1,711,6.520912170410156,37,1,37,37
entailed,1,712,11.14916706085205,19,1,37,19
fact_mismatch,1,713,26.764678955078125,6,1,37,6
rule_lhs_mismatch,1,714,26.75542640686035,6,1,37,6
consequent_swap,1,715,8.48212718963623,48,1,37,48
entailed,1,716,10.395989418029785,63,1,37,63
fact_mismatch,1,717,24.315032958984375,6,1,37,6
rule_lhs_mismatch,1,718,28.201187133789062,6,1,37,6
consequent_swap,1,719,10.913030624389648,19,1,37,19
entailed,1,720,9.241984367370605,68,1,37,68
fact_mismatch,1,721,25.806182861328125,6,1,37,6
rule_lhs_mismatch,1,722,25.09804916381836,6,1,37,6
consequent_swap,1,723,10.94228458404541,19,1,37,19
entailed,1,724,10.038928985595703,60,1,37,60
fact_mismatch,1,725,25.643522262573242,6,1,37,6
rule_lhs_mismatch,1,726,26.577600479125977,6,1,37,6
consequent_swap,1,727,9.95439624786377,32,1,37,32
entailed,1,728,8.222949028015137,31,1,37,31
fact_mismatch,1,729,18.089771270751953,6,1,37,6
rule_lhs_mismatch,1,730,26.670391082763672,6,1,37,6
consequent_swap,1,731,10.564474105834961,45,1,37,45
entailed,1,732,12.656024932861328,65,1,37,65
fact_mismatch,1,733,26.557958602905273,6,1,37,6
rule_lhs_mismatch,1,734,20.317710876464844,6,1,37,6
consequent_swap,1,735,11.001726150512695,44,1,37,44
entailed,1,736,14.898384094238281,33,1,37,33
fact_mismatch,1,737,19.508718490600586,6,1,37,6
rule_lhs_mismatch,1,738,26.955799102783203,6,1,37,6
consequent_swap,1,739,6.635908126831055,34,1,37,34
entailed,1,740,11.125955581665039,70,1,37,70
fact_mismatch,1,741,24.718608856201172,6,1,37,6
rule_lhs_mismatch,1,742,24.57941436767578,6,1,37,6
consequent_swap,1,743,1.2431182861328125,34,1,37,34
entailed,1,744,12.358945846557617,29,1,37,29
fact_mismatch,1,745,27.719715118408203,6,1,37,6
rule_lhs_mismatch,1,746,29.721769332885742,6,1,37,6
consequent_swap,1,747,10.596388816833496,34,1,37,34
entailed,1,748,8.444305419921875,27,1,37,27
fact_mismatch,1,749,25.594905853271484,6,1,37,6
rule_lhs_mismatch,1,750,28.69333267211914,6,1,37,6
consequent_swap,1,751,10.89609146118164,48,1,37,48
entailed,1,752,11.523679733276367,19,1,37,19
fact_mismatch,1,753,26.626609802246094,6,1,37,6
rule_lhs_mismatch,1,754,24.763179779052734,6,1,37,6
consequent_swap,1,755,7.536678314208984,37,1,37,37
entailed,1,756,10.108092308044434,19,1,37,19
fact_mismatch,1,757,23.401721954345703,6,1,37,6
rule_lhs_mismatch,1,758,26.70165252685547,6,1,37,6
consequent_swap,1,759,8.992090225219727,53,1,37,53
entailed,1,760,9.649150848388672,20,1,37,20
fact_mismatch,1,761,26.72919273376465,6,1,37,6
rule_lhs_mismatch,1,762,30.440860748291016,6,1,37,6
consequent_swap,1,763,7.774749755859375,31,1,37,31
entailed,1,764,8.730714797973633,53,1,37,53
fact_mismatch,1,765,26.84778594970703,6,1,37,6
rule_lhs_mismatch,1,766,28.7579345703125,6,1,37,6
consequent_swap,1,767,11.948787689208984,65,1,37,65
entailed,1,768,9.675055503845215,50,1,37,50
fact_mismatch,1,769,24.524951934814453,6,1,37,6
rule_lhs_mismatch,1,770,30.575580596923828,6,1,37,6
consequent_swap,1,771,11.126748085021973,64,1,37,64
entailed,1,772,8.5141019821167,59,1,37,59
fact_mismatch,1,773,27.738693237304688,6,1,37,6
rule_lhs_mismatch,1,774,26.162458419799805,6,1,37,6
consequent_swap,1,775,11.163119316101074,22,1,37,22
entailed,1,776,6.882752418518066,17,1,37,17
fact_mismatch,1,777,26.506641387939453,6,1,37,6
rule_lhs_mismatch,1,778,23.660707473754883,6,1,37,6
consequent_swap,1,779,10.50621509552002,63,1,37,63
entailed,1,780,9.393184661865234,59,1,37,59
fact_mismatch,1,781,27.39639663696289,6,1,37,6
rule_lhs_mismatch,1,782,25.1954288482666,6,1,37,6
consequent_swap,1,783,10.849427223205566,19,1,37,19
entailed,1,784,7.762838363647461,50,1,37,50
fact_mismatch,1,785,18.58729362487793,6,1,37,6
rule_lhs_mismatch,1,786,27.879562377929688,6,1,37,6
consequent_swap,1,787,10.634281158447266,21,1,37,21
entailed,1,788,9.269397735595703,47,1,37,47
fact_mismatch,1,789,24.605600357055664,6,1,37,6
rule_lhs_mismatch,1,790,28.28763771057129,6,1,37,6
consequent_swap,1,791,10.108705520629883,15,1,37,15
entailed,1,792,6.521821975708008,10,1,37,10
fact_mismatch,1,793,26.516996383666992,6,1,37,6
rule_lhs_mismatch,1,794,25.676929473876953,6,1,37,6
consequent_swap,0,795,-7.970001220703125,6,2,37,16
entailed,1,796,11.88003158569336,8,1,37,8
fact_mismatch,1,797,22.841617584228516,6,1,37,6
rule_lhs_mismatch,1,798,28.499927520751953,6,1,37,6
consequent_swap,1,799,9.641300201416016,66,1,37,66
entailed,1,800,11.771764755249023,58,1,37,58
fact_mismatch,1,801,26.086563110351562,6,1,37,6
rule_lhs_mismatch,1,802,27.68387222290039,6,1,37,6
consequent_swap,1,803,10.274944305419922,51,1,37,51
entailed,1,804,9.308568000793457,17,1,37,17
fact_mismatch,1,805,24.097801208496094,6,1,37,6
rule_lhs_mismatch,1,806,26.94292640686035,6,1,37,6
consequent_swap,1,807,8.58607292175293,31,1,37,31
entailed,1,808,6.290775299072266,29,1,37,29
fact_mismatch,1,809,27.49063491821289,6,1,37,6
rule_lhs_mismatch,1,810,28.02686309814453,6,1,37,6
consequent_swap,1,811,10.240443229675293,64,1,37,64
entailed,1,812,7.086879730224609,53,1,37,53
fact_mismatch,1,813,23.002185821533203,6,1,37,6
rule_lhs_mismatch,1,814,27.565105438232422,6,1,37,6
consequent_swap,1,815,6.919549942016602,61,1,37,61
entailed,1,816,11.988752365112305,44,1,37,44
fact_mismatch,1,817,26.557476043701172,6,1,37,6
rule_lhs_mismatch,1,818,28.450525283813477,6,1,37,6
consequent_swap,1,819,9.269397735595703,47,1,37,47
entailed,1,820,6.957521438598633,18,1,37,18
fact_mismatch,1,821,25.627344131469727,6,1,37,6
rule_lhs_mismatch,1,822,19.27518081665039,6,1,37,6
consequent_swap,1,823,9.58542251586914,47,1,37,47
entailed,1,824,11.771764755249023,58,1,37,58
fact_mismatch,1,825,22.173240661621094,6,1,37,6
rule_lhs_mismatch,1,826,27.59674072265625,6,1,37,6
consequent_swap,1,827,7.177577972412109,23,1,37,23
entailed,1,828,12.127593040466309,56,1,37,56
fact_mismatch,1,829,24.734352111816406,6,1,37,6
rule_lhs_mismatch,1,830,28.815200805664062,6,1,37,6
consequent_swap,1,831,6.606137275695801,35,1,37,35
entailed,1,832,10.665029525756836,61,1,37,61
fact_mismatch,1,833,28.05565071105957,6,1,37,6
rule_lhs_mismatch,1,834,28.4408016204834,6,1,37,6
consequent_swap,1,835,8.241764068603516,61,1,37,61
entailed,1,836,8.348316192626953,35,1,37,35
fact_mismatch,1,837,26.760202407836914,6,1,37,6
rule_lhs_mismatch,1,838,28.78110694885254,6,1,37,6
consequent_swap,1,839,11.391389846801758,45,1,37,45
entailed,1,840,8.577760696411133,67,1,37,67
fact_mismatch,1,841,27.882463455200195,6,1,37,6
rule_lhs_mismatch,1,842,23.279829025268555,6,1,37,6
consequent_swap,1,843,10.250758171081543,26,1,37,26
entailed,1,844,12.092146873474121,22,1,37,22
fact_mismatch,1,845,25.58525848388672,6,1,37,6
rule_lhs_mismatch,1,846,30.074474334716797,6,1,37,6
consequent_swap,1,847,10.871644973754883,34,1,37,34
entailed,1,848,8.25747013092041,57,1,37,57
fact_mismatch,1,849,25.583335876464844,6,1,37,6
rule_lhs_mismatch,1,850,27.569868087768555,6,1,37,6
consequent_swap,1,851,6.616880416870117,35,1,37,35
entailed,1,852,8.32601547241211,41,1,37,41
fact_mismatch,1,853,26.92108154296875,6,1,37,6
rule_lhs_mismatch,1,854,25.78643798828125,6,1,37,6
consequent_swap,1,855,11.43895149230957,22,1,37,22
entailed,1,856,10.022899627685547,20,1,37,20
fact_mismatch,1,857,29.32756233215332,6,1,37,6
rule_lhs_mismatch,1,858,27.66236686706543,6,1,37,6
consequent_swap,1,859,9.218706130981445,8,1,37,8
entailed,1,860,9.385343551635742,16,1,37,16
fact_mismatch,1,861,27.55915069580078,6,1,37,6
rule_lhs_mismatch,1,862,24.34830093383789,6,1,37,6
consequent_swap,1,863,10.72945785522461,30,1,37,30
entailed,1,864,10.081975936889648,8,1,37,8
fact_mismatch,1,865,28.811161041259766,6,1,37,6
rule_lhs_mismatch,1,866,29.556373596191406,6,1,37,6
consequent_swap,1,867,8.58607292175293,31,1,37,31
entailed,1,868,9.039350509643555,54,1,37,54
fact_mismatch,1,869,28.246946334838867,6,1,37,6
rule_lhs_mismatch,1,870,29.34986686706543,6,1,37,6
consequent_swap,1,871,13.562395095825195,70,1,37,70
entailed,1,872,8.55505084991455,57,1,37,57
fact_mismatch,1,873,29.738174438476562,6,1,37,6
rule_lhs_mismatch,1,874,25.364212036132812,6,1,37,6
consequent_swap,1,875,14.62967300415039,65,1,37,65
entailed,1,876,8.687788009643555,37,1,37,37
fact_mismatch,1,877,28.56888198852539,6,1,37,6
rule_lhs_mismatch,1,878,21.868743896484375,6,1,37,6
consequent_swap,1,879,9.040762901306152,50,1,37,50
entailed,1,880,13.510936737060547,21,1,37,21
fact_mismatch,1,881,24.141380310058594,6,1,37,6
rule_lhs_mismatch,1,882,29.82308578491211,6,1,37,6
consequent_swap,1,883,12.273639678955078,69,1,37,69
entailed,1,884,11.350893020629883,11,1,37,11
fact_mismatch,1,885,29.707460403442383,6,1,37,6
rule_lhs_mismatch,1,886,26.74976348876953,6,1,37,6
consequent_swap,1,887,9.849702835083008,62,1,37,62
entailed,1,888,14.010241508483887,9,1,37,9
fact_mismatch,1,889,29.792707443237305,6,1,37,6
rule_lhs_mismatch,1,890,28.985557556152344,6,1,37,6
consequent_swap,1,891,13.294684410095215,9,1,37,9
entailed,1,892,7.946963310241699,9,1,37,9
fact_mismatch,1,893,26.290496826171875,6,1,37,6
rule_lhs_mismatch,1,894,21.696592330932617,6,1,37,6
consequent_swap,1,895,10.609493255615234,42,1,37,42
entailed,1,896,11.125955581665039,70,1,37,70
fact_mismatch,1,897,26.777809143066406,6,1,37,6
rule_lhs_mismatch,1,898,26.267454147338867,6,1,37,6
consequent_swap,1,899,8.214781761169434,26,1,37,26
entailed,1,900,11.096531867980957,49,1,37,49
fact_mismatch,1,901,26.961761474609375,6,1,37,6
rule_lhs_mismatch,1,902,27.553150177001953,6,1,37,6
consequent_swap,1,903,8.387046813964844,37,1,37,37
entailed,1,904,13.740394592285156,70,1,37,70
fact_mismatch,1,905,24.56696319580078,6,1,37,6
rule_lhs_mismatch,1,906,27.89568519592285,6,1,37,6
consequent_swap,1,907,8.32601547241211,41,1,37,41
entailed,1,908,10.972536087036133,45,1,37,45
fact_mismatch,1,909,28.406509399414062,6,1,37,6
rule_lhs_mismatch,1,910,26.909576416015625,6,1,37,6
consequent_swap,1,911,10.532641410827637,9,1,37,9
entailed,1,912,10.390336990356445,49,1,37,49
fact_mismatch,1,913,26.20639991760254,6,1,37,6
rule_lhs_mismatch,1,914,21.63283920288086,6,1,37,6
consequent_swap,1,915,10.022899627685547,20,1,37,20
entailed,1,916,4.106134414672852,34,1,37,34
fact_mismatch,1,917,26.450212478637695,6,1,37,6
rule_lhs_mismatch,1,918,21.02215576171875,6,1,37,6
consequent_swap,1,919,9.987003326416016,34,1,37,34
entailed,1,920,11.266465187072754,23,1,37,23
fact_mismatch,1,921,28.337482452392578,6,1,37,6
rule_lhs_mismatch,1,922,28.009220123291016,6,1,37,6
consequent_swap,1,923,10.28941822052002,27,1,37,27
entailed,1,924,11.093466758728027,47,1,37,47
fact_mismatch,1,925,28.10108184814453,6,1,37,6
rule_lhs_mismatch,1,926,24.09430694580078,6,1,37,6
consequent_swap,1,927,8.934885025024414,7,1,37,7
entailed,1,928,7.4210405349731445,61,1,37,61
fact_mismatch,1,929,28.64959716796875,6,1,37,6
rule_lhs_mismatch,1,930,25.81109619140625,6,1,37,6
consequent_swap,1,931,10.515113830566406,10,1,37,10
entailed,1,932,11.044144630432129,63,1,37,63
fact_mismatch,1,933,27.250484466552734,6,1,37,6
rule_lhs_mismatch,1,934,27.364086151123047,6,1,37,6
consequent_swap,1,935,8.614217758178711,49,1,37,49
entailed,1,936,9.97218132019043,10,1,37,10
fact_mismatch,1,937,25.64678192138672,6,1,37,6
rule_lhs_mismatch,1,938,21.345685958862305,6,1,37,6
consequent_swap,1,939,12.006633758544922,11,1,37,11
entailed,1,940,10.05445671081543,59,1,37,59
fact_mismatch,1,941,21.849998474121094,6,1,37,6
rule_lhs_mismatch,1,942,28.206525802612305,6,1,37,6
consequent_swap,1,943,12.359707832336426,56,1,37,56
entailed,1,944,8.393878936767578,14,1,37,14
fact_mismatch,1,945,27.905052185058594,6,1,37,6
rule_lhs_mismatch,1,946,23.52667236328125,6,1,37,6
consequent_swap,1,947,10.779068946838379,62,1,37,62
entailed,1,948,2.2387962341308594,37,1,37,37
fact_mismatch,1,949,18.765233993530273,6,1,37,6
rule_lhs_mismatch,1,950,25.201465606689453,6,1,37,6
consequent_swap,1,951,12.013239860534668,69,1,37,69
entailed,1,952,9.241984367370605,68,1,37,68
fact_mismatch,1,953,20.323848724365234,6,1,37,6
rule_lhs_mismatch,1,954,27.904850006103516,6,1,37,6
consequent_swap,1,955,6.554542541503906,70,1,37,70
entailed,1,956,10.199583053588867,15,1,37,15
fact_mismatch,1,957,27.217897415161133,6,1,37,6
rule_lhs_mismatch,1,958,19.308448791503906,6,1,37,6
consequent_swap,1,959,12.273639678955078,69,1,37,69
entailed,1,960,9.218706130981445,8,1,37,8
fact_mismatch,1,961,20.437875747680664,6,1,37,6
rule_lhs_mismatch,1,962,27.457103729248047,6,1,37,6
consequent_swap,1,963,1.8187065124511719,47,1,37,47
entailed,1,964,8.83186149597168,53,1,37,53
fact_mismatch,1,965,25.250808715820312,6,1,37,6
rule_lhs_mismatch,1,966,24.286151885986328,6,1,37,6
